2022-02-01 12:58:29.485184200;WSAMZN-VF63K6L6;loading IngItem;Import KO;IngItem;-;-;400;-;{"success": false,"statusCode": 400,"error":"Route Not Created"}
2022-02-01 14:16:07.811950800;WSAMZN-VF63K6L6;loading IngItem;Import KO;IngItem;-;-;400;-;{"success": false,"statusCode": 400,"error":"Route Not Created"}
2022-02-01 15:26:45.983449800;WSAMZN-VF63K6L6;loading IngItem;Import KO;IngItem;-;-;400;-;{"success": false,"statusCode": 400,"error":"Route Not Created"}
